transactionId, period, transactionStatus, units, magnitude, subject
324,2016.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
325,2017.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
326,2018.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
327,2019.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
328,2020.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
329,2021.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
330,2022.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
334,2004.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
335,2005.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
336,2006.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
337,2007.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
338,2008.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
339,2009.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
340,2010.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
341,2011.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
342,2012.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
343,2013.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
344,2014.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
345,2015.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
346,2016.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
347,2017.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
348,2018.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
349,2019.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
350,2020.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
351,2021.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
352,2022.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
356,2004.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
357,2005.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
358,2006.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
359,2007.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
360,2008.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
361,2009.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
362,2010.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
363,2011.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
364,2012.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
365,2013.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
366,2014.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
367,2015.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
368,2016.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
369,2017.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
370,2018.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
371,2019.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
372,2020.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
374,2022.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
378,2004.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
379,2005.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
380,2006.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
381,2007.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
382,2008.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
383,2009.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
384,2010.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
385,2011.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
386,2012.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
387,2013.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
388,2014.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
389,2015.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
390,2016.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
391,2017.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
392,2018.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
393,2019.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
394,2020.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
396,2022.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
401,2004.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
402,2005.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
403,2006.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
404,2007.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
405,2008.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
406,2009.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
407,2010.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
408,2011.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
409,2012.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
410,2013.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
411,2014.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
412,2015.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
413,2016.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
414,2017.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
415,2018.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
416,2019.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
417,2020.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
418,2021.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
419,2022.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
423,2003.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
424,2004.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
425,2005.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
426,2006.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
427,2007.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
428,2008.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
429,2009.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
430,2010.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
431,2011.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
432,2012.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
433,2013.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
434,2014.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
435,2015.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
436,2016.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
437,2017.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
438,2018.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
439,2019.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
440,2020.03,TRANSACTION FAILED,Dollars,0,Electronic Card Transactions (ANZSIC06) - ECT
445,2003.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
446,2004.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
447,2005.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
448,2006.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
449,2007.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
450,2008.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
451,2009.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
452,2010.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
453,2011.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
454,2012.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
455,2013.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
456,2014.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
457,2015.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
458,2016.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
459,2017.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
460,2018.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
461,2019.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
462,2020.03,TRANSACTION FAILED,Number,0,Electronic Card Transactions (ANZSIC06) - ECT
468,2004.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
469,2005.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
470,2006.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
471,2007.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
472,2008.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
473,2009.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
474,2010.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
475,2011.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
476,2012.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
477,2013.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
478,2014.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
479,2015.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
480,2016.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
481,2017.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
482,2018.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
483,2019.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
484,2020.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
485,2021.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
490,2004.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
491,2005.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
492,2006.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
493,2007.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
494,2008.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
495,2009.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
496,2010.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
497,2011.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
498,2012.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
499,2013.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
500,2014.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
501,2015.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
502,2016.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
503,2017.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
504,2018.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
505,2019.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
506,2020.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
507,2021.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
512,2004.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
513,2005.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
514,2006.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
515,2007.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
516,2008.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
517,2009.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
518,2010.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
519,2011.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
520,2012.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
521,2013.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
522,2014.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
523,2015.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
524,2016.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
525,2017.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
526,2018.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
527,2019.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
528,2020.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
529,2021.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
530,2022.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
535,2004.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
536,2005.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
537,2006.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
538,2007.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
539,2008.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
540,2009.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
541,2010.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
542,2011.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
543,2012.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
544,2013.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
545,2014.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
546,2015.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
547,2016.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
548,2017.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
549,2018.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
550,2019.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
551,2020.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
552,2021.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
553,2022.03,TRANSACTION FAILED,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT
587,2002.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
588,2002.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
589,2002.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
590,2003.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
591,2003.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
592,2003.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
593,2003.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
594,2003.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
595,2003.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
596,2003.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
597,2003.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
598,2003.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
599,2003.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
600,2003.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
601,2003.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
602,2004.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
603,2004.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
604,2004.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
605,2004.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
606,2004.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
607,2004.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
608,2004.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
609,2004.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
610,2004.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
611,2004.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
612,2004.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
613,2004.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
614,2005.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
615,2005.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
616,2005.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
617,2005.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
618,2005.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
619,2005.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
620,2005.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
621,2005.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
622,2005.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
623,2005.1,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
624,2005.11,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
625,2005.12,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
626,2006.01,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
627,2006.02,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
628,2006.03,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
629,2006.04,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
630,2006.05,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
631,2006.06,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
632,2006.07,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
633,2006.08,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
634,2006.09,TRANSACTION FAILED,Dollars,6,Electronic Card Transactions (ANZSIC06) - ECT
